/home/wenjun/anaconda2/bin/python2.7 /home/wenjun/AnacondaProjects/on_my_git/DCN/run_raw_mnist.py
/home/wenjun/anaconda2/lib/python2.7/site-packages/theano/gpuarray/dnn.py:135: UserWarning: Your cuDNN version is more recent than Theano. If you encounter problems, try updating Theano or downgrading cuDNN to version 5.1.
Pre-training layer 4, epoch 14, cost  0.85877293168
Pre-training layer 4, epoch 15, cost  0.856445036045
Pre-training layer 4, epoch 16, cost  0.854378377131
Pre-training layer 4, epoch 17, cost  0.852504569986
Pre-training layer 4, epoch 18, cost  0.850754010623
Pre-training layer 4, epoch 19, cost  0.849131128017
Pre-training layer 4, epoch 20, cost  0.847676727041
Pre-training layer 4, epoch 21, cost  0.846289564834
Pre-training layer 4, epoch 22, cost  0.84500978162
Pre-training layer 4, epoch 23, cost  0.843822182913
Pre-training layer 4, epoch 24, cost  0.842691145481
Pre-training layer 4, epoch 25, cost  0.841665076972
Pre-training layer 4, epoch 26, cost  0.840665759639
Pre-training layer 4, epoch 27, cost  0.839769644861
Pre-training layer 4, epoch 28, cost  0.838895570849
Pre-training layer 4, epoch 29, cost  0.838072626447
Pre-training layer 4, epoch 30, cost  0.837303439527
Pre-training layer 4, epoch 31, cost  0.836539261101
Pre-training layer 4, epoch 32, cost  0.835846589545
Pre-training layer 4, epoch 33, cost  0.83518629304
Pre-training layer 4, epoch 34, cost  0.834562158711
Pre-training layer 4, epoch 35, cost  0.833971842684
Pre-training layer 4, epoch 36, cost  0.833385300861
Pre-training layer 4, epoch 37, cost  0.832875567708
Pre-training layer 4, epoch 38, cost  0.832340141691
Pre-training layer 4, epoch 39, cost  0.831848616972
Pre-training layer 4, epoch 40, cost  0.831392604086
Pre-training layer 4, epoch 41, cost  0.830927605209
Pre-training layer 4, epoch 42, cost  0.830501687491
Pre-training layer 4, epoch 43, cost  0.830089348675
Pre-training layer 4, epoch 44, cost  0.829687113056
Pre-training layer 4, epoch 45, cost  0.829312596388
Pre-training layer 4, epoch 46, cost  0.828939591798
Pre-training layer 4, epoch 47, cost  0.828593418814
Pre-training layer 4, epoch 48, cost  0.8282480275
Pre-training layer 4, epoch 49, cost  0.827931197271
Pre-training layer 5, epoch 0, cost  5.44574741913
Pre-training layer 5, epoch 1, cost  3.43671350028
Pre-training layer 5, epoch 2, cost  3.42404877143
Pre-training layer 5, epoch 3, cost  3.41984997976
Pre-training layer 5, epoch 4, cost  3.41765209941
Pre-training layer 5, epoch 5, cost  3.41616608949
Pre-training layer 5, epoch 6, cost  3.4149541194
Pre-training layer 5, epoch 7, cost  3.41382609384
Pre-training layer 5, epoch 8, cost  3.41267323517
Pre-training layer 5, epoch 9, cost  3.41141175795
Pre-training layer 5, epoch 10, cost  3.40995292014
Pre-training layer 5, epoch 11, cost  3.40817696978
Pre-training layer 5, epoch 12, cost  3.40592055867
Pre-training layer 5, epoch 13, cost  3.40293041554
Pre-training layer 5, epoch 14, cost  3.39881159384
Pre-training layer 5, epoch 15, cost  3.392976761
Pre-training layer 5, epoch 16, cost  3.3847878889
Pre-training layer 5, epoch 17, cost  3.37464927355
Pre-training layer 5, epoch 18, cost  3.3656908131
Pre-training layer 5, epoch 19, cost  3.36044745829
Pre-training layer 5, epoch 20, cost  3.35763800041
Pre-training layer 5, epoch 21, cost  3.35585913733
Pre-training layer 5, epoch 22, cost  3.35458355909
Pre-training layer 5, epoch 23, cost  3.35359680294
Pre-training layer 5, epoch 24, cost  3.35279280139
Pre-training layer 5, epoch 25, cost  3.35211244082
Pre-training layer 5, epoch 26, cost  3.35152018021
Pre-training layer 5, epoch 27, cost  3.35099435287
Pre-training layer 5, epoch 28, cost  3.35051874253
Pre-training layer 5, epoch 29, cost  3.3500839653
Pre-training layer 5, epoch 30, cost  3.3496824562
Pre-training layer 5, epoch 31, cost  3.34930869586
Pre-training layer 5, epoch 32, cost  3.34895868425
Pre-training layer 5, epoch 33, cost  3.34862964257
Pre-training layer 5, epoch 34, cost  3.3483183242
Pre-training layer 5, epoch 35, cost  3.34802320359
Pre-training layer 5, epoch 36, cost  3.34774247079
Pre-training layer 5, epoch 37, cost  3.34747480165
Pre-training layer 5, epoch 38, cost  3.34721889878
Pre-training layer 5, epoch 39, cost  3.34697411937
Pre-training layer 5, epoch 40, cost  3.34673908005
Pre-training layer 5, epoch 41, cost  3.34651292669
Pre-training layer 5, epoch 42, cost  3.34629585363
Pre-training layer 5, epoch 43, cost  3.34608682313
Pre-training layer 5, epoch 44, cost  3.34588511077
Pre-training layer 5, epoch 45, cost  3.34569006693
Pre-training layer 5, epoch 46, cost  3.34550190715
Pre-training layer 5, epoch 47, cost  3.34532011017
Pre-training layer 5, epoch 48, cost  3.34514396826
Pre-training layer 5, epoch 49, cost  3.34497366171
The pretraining code for file multi_layer_km.pyc ran for 25.74m
Initial NMI for deep clustering: 0.51
ARI for deep clustering: 0.38
... getting the finetuning functions
ACC for deep clustering: 0.53
... finetunning the model
Fine-tuning epoch 1 ++++
Total cost: 2.29448, Reconstruction: 1.99180, Clustering: 0.30268,
Fine-tuning epoch 2 ++++
Total cost: 1.59146, Reconstruction: 1.28116, Clustering: 0.31030,
Fine-tuning epoch 3 ++++
Total cost: 1.44448, Reconstruction: 1.14901, Clustering: 0.29546,
Fine-tuning epoch 4 ++++
Total cost: 1.34729, Reconstruction: 1.06561, Clustering: 0.28168,
Fine-tuning epoch 5 ++++
Total cost: 1.28173, Reconstruction: 1.00999, Clustering: 0.27174,
Fine-tuning epoch 6 ++++
Total cost: 1.23748, Reconstruction: 0.97296, Clustering: 0.26452,
Fine-tuning epoch 7 ++++
Total cost: 1.20586, Reconstruction: 0.94609, Clustering: 0.25978,
Fine-tuning epoch 8 ++++
Total cost: 1.17439, Reconstruction: 0.92085, Clustering: 0.25354,
Fine-tuning epoch 9 ++++
Total cost: 1.15739, Reconstruction: 0.90595, Clustering: 0.25144,
Fine-tuning epoch 10 ++++
Total cost: 1.13165, Reconstruction: 0.88494, Clustering: 0.24671,
Fine-tuning epoch 11 ++++
Total cost: 1.11710, Reconstruction: 0.87149, Clustering: 0.24560,
Fine-tuning epoch 12 ++++
Total cost: 1.10004, Reconstruction: 0.85743, Clustering: 0.24261,
Fine-tuning epoch 13 ++++
Total cost: 1.08598, Reconstruction: 0.84583, Clustering: 0.24015,
Fine-tuning epoch 14 ++++
Total cost: 1.07177, Reconstruction: 0.83378, Clustering: 0.23800,
Fine-tuning epoch 15 ++++
Total cost: 1.06081, Reconstruction: 0.82340, Clustering: 0.23742,
Fine-tuning epoch 16 ++++
Total cost: 1.04865, Reconstruction: 0.81340, Clustering: 0.23526,
Fine-tuning epoch 17 ++++
Total cost: 1.03830, Reconstruction: 0.80411, Clustering: 0.23419,
Fine-tuning epoch 18 ++++
Total cost: 1.02455, Reconstruction: 0.79366, Clustering: 0.23089,
Fine-tuning epoch 19 ++++
Total cost: 1.01726, Reconstruction: 0.78733, Clustering: 0.22993,
Fine-tuning epoch 20 ++++
Total cost: 1.00665, Reconstruction: 0.77846, Clustering: 0.22819,
Fine-tuning epoch 21 ++++
Total cost: 1.00208, Reconstruction: 0.77330, Clustering: 0.22878,
Fine-tuning epoch 22 ++++
Total cost: 0.99151, Reconstruction: 0.76525, Clustering: 0.22627,
Fine-tuning epoch 23 ++++
Total cost: 0.98794, Reconstruction: 0.76164, Clustering: 0.22630,
Fine-tuning epoch 24 ++++
Total cost: 0.98254, Reconstruction: 0.75693, Clustering: 0.22560,
Fine-tuning epoch 25 ++++
Total cost: 0.96949, Reconstruction: 0.74668, Clustering: 0.22280,
Fine-tuning epoch 26 ++++
Total cost: 0.96455, Reconstruction: 0.74229, Clustering: 0.22227,
Fine-tuning epoch 27 ++++
Total cost: 0.96189, Reconstruction: 0.73981, Clustering: 0.22208,
Fine-tuning epoch 28 ++++
Total cost: 0.95658, Reconstruction: 0.73451, Clustering: 0.22207,
Fine-tuning epoch 29 ++++
Total cost: 0.94944, Reconstruction: 0.72837, Clustering: 0.22107,
Fine-tuning epoch 30 ++++
Total cost: 0.94955, Reconstruction: 0.72807, Clustering: 0.22148,
Fine-tuning epoch 31 ++++
Total cost: 0.93929, Reconstruction: 0.72060, Clustering: 0.21869,
Fine-tuning epoch 32 ++++
Total cost: 0.93405, Reconstruction: 0.71566, Clustering: 0.21839,
Fine-tuning epoch 33 ++++
Total cost: 0.92739, Reconstruction: 0.70997, Clustering: 0.21742,
Fine-tuning epoch 34 ++++
Total cost: 0.92247, Reconstruction: 0.70625, Clustering: 0.21622,
Fine-tuning epoch 35 ++++
Total cost: 0.91240, Reconstruction: 0.69773, Clustering: 0.21466,
Fine-tuning epoch 36 ++++
Total cost: 0.91273, Reconstruction: 0.69682, Clustering: 0.21591,
Fine-tuning epoch 37 ++++
Total cost: 0.90461, Reconstruction: 0.69128, Clustering: 0.21333,
Fine-tuning epoch 38 ++++
Total cost: 0.90104, Reconstruction: 0.68714, Clustering: 0.21390,
Fine-tuning epoch 39 ++++
Total cost: 0.89437, Reconstruction: 0.68180, Clustering: 0.21257,
Fine-tuning epoch 40 ++++
Total cost: 0.89477, Reconstruction: 0.68210, Clustering: 0.21267,
Fine-tuning epoch 41 ++++
Total cost: 0.88209, Reconstruction: 0.67163, Clustering: 0.21047,
Fine-tuning epoch 42 ++++
Total cost: 0.88178, Reconstruction: 0.67102, Clustering: 0.21076,
Fine-tuning epoch 43 ++++
Total cost: 0.87310, Reconstruction: 0.66424, Clustering: 0.20885,
Fine-tuning epoch 44 ++++
Total cost: 0.87205, Reconstruction: 0.66260, Clustering: 0.20946,
Fine-tuning epoch 45 ++++
Total cost: 0.86929, Reconstruction: 0.66001, Clustering: 0.20928,
Fine-tuning epoch 46 ++++
Total cost: 0.85978, Reconstruction: 0.65213, Clustering: 0.20764,
Fine-tuning epoch 47 ++++
Total cost: 0.85692, Reconstruction: 0.65015, Clustering: 0.20677,
Fine-tuning epoch 48 ++++
Total cost: 0.85442, Reconstruction: 0.64787, Clustering: 0.20656,
Fine-tuning epoch 49 ++++
Total cost: 0.85094, Reconstruction: 0.64433, Clustering: 0.20661,
Fine-tuning epoch 50 ++++
Total cost: 0.85051, Reconstruction: 0.64440, Clustering: 0.20610,
Average squared 2-D reconstruction error: 0.6444
NMI for deep clustering: 0.58
ARI for deep clustering: 0.42
ACC for deep clustering: 0.55
The training code for file multi_layer_km.pyc ran for 24.74m
... building the model
... getting the pretraining functions
... pre-training the model
Pre-training layer 0, epoch 0, cost  3.14556900561
Pre-training layer 0, epoch 1, cost  0.980163006434
Pre-training layer 0, epoch 2, cost  0.789792965138
Pre-training layer 0, epoch 3, cost  0.699360448336
Pre-training layer 0, epoch 4, cost  0.64539952501
Pre-training layer 0, epoch 5, cost  0.607781332889
Pre-training layer 0, epoch 6, cost  0.579191348834
Pre-training layer 0, epoch 7, cost  0.556365431192
Pre-training layer 0, epoch 8, cost  0.537432898127
Pre-training layer 0, epoch 9, cost  0.521198585746
Pre-training layer 0, epoch 10, cost  0.507061832289
Pre-training layer 0, epoch 11, cost  0.494767490751
Pre-training layer 0, epoch 12, cost  0.483916176576
Pre-training layer 0, epoch 13, cost  0.474178679682
Pre-training layer 0, epoch 14, cost  0.465272593407
Pre-training layer 0, epoch 15, cost  0.457179846442
Pre-training layer 0, epoch 16, cost  0.449768134417
Pre-training layer 0, epoch 17, cost  0.442930100815
Pre-training layer 0, epoch 18, cost  0.436578042085
Pre-training layer 0, epoch 19, cost  0.430676137488
Pre-training layer 0, epoch 20, cost  0.425161059879
Pre-training layer 0, epoch 21, cost  0.419983681984
Pre-training layer 0, epoch 22, cost  0.4151242438
Pre-training layer 0, epoch 23, cost  0.410561655799
Pre-training layer 0, epoch 24, cost  0.40627203152
Pre-training layer 0, epoch 25, cost  0.402192574943
Pre-training layer 0, epoch 26, cost  0.398328110998
Pre-training layer 0, epoch 27, cost  0.394676686791
Pre-training layer 0, epoch 28, cost  0.391186649226
Pre-training layer 0, epoch 29, cost  0.387871742443
Pre-training layer 0, epoch 30, cost  0.384717403876
Pre-training layer 0, epoch 31, cost  0.381700231455
Pre-training layer 0, epoch 32, cost  0.378823088226
Pre-training layer 0, epoch 33, cost  0.376067226801
Pre-training layer 0, epoch 34, cost  0.373415868911
Pre-training layer 0, epoch 35, cost  0.370865689551
Pre-training layer 0, epoch 36, cost  0.368417143945
Pre-training layer 0, epoch 37, cost  0.366050712862
Pre-training layer 0, epoch 38, cost  0.363771968108
Pre-training layer 0, epoch 39, cost  0.361596587325
Pre-training layer 0, epoch 40, cost  0.359496859979
Pre-training layer 0, epoch 41, cost  0.357463037812
Pre-training layer 0, epoch 42, cost  0.35549889749
Pre-training layer 0, epoch 43, cost  0.353584366695
Pre-training layer 0, epoch 44, cost  0.351742913518
Pre-training layer 0, epoch 45, cost  0.349957321346
Pre-training layer 0, epoch 46, cost  0.348231823947
Pre-training layer 0, epoch 47, cost  0.346564222986
Pre-training layer 0, epoch 48, cost  0.344939015136
Pre-training layer 0, epoch 49, cost  0.343367557142
Pre-training layer 1, epoch 0, cost  3.87540000924
Pre-training layer 1, epoch 1, cost  1.01126185516
Pre-training layer 1, epoch 2, cost  0.728752211276
Pre-training layer 1, epoch 3, cost  0.607690702434
Pre-training layer 1, epoch 4, cost  0.53871195552
Pre-training layer 1, epoch 5, cost  0.491140725455
Pre-training layer 1, epoch 6, cost  0.456010855441
Pre-training layer 1, epoch 7, cost  0.428698904434
Pre-training layer 1, epoch 8, cost  0.406349715269
Pre-training layer 1, epoch 9, cost  0.3873048549
Pre-training layer 1, epoch 10, cost  0.370214384105
Pre-training layer 1, epoch 11, cost  0.356232627987
Pre-training layer 1, epoch 12, cost  0.344029106305
Pre-training layer 1, epoch 13, cost  0.332730097339
Pre-training layer 1, epoch 14, cost  0.322792561806
Pre-training layer 1, epoch 15, cost  0.313842754853
Pre-training layer 1, epoch 16, cost  0.305643929087
Pre-training layer 1, epoch 17, cost  0.29826201889
Pre-training layer 1, epoch 18, cost  0.291360468411
Pre-training layer 1, epoch 19, cost  0.285205975453
Pre-training layer 1, epoch 20, cost  0.279455391734
Pre-training layer 1, epoch 21, cost  0.274081798121
Pre-training layer 1, epoch 22, cost  0.268941754169
Pre-training layer 1, epoch 23, cost  0.264304444475
Pre-training layer 1, epoch 24, cost  0.260155390428
Pre-training layer 1, epoch 25, cost  0.255799391195
Pre-training layer 1, epoch 26, cost  0.251932252712
Pre-training layer 1, epoch 27, cost  0.248220915377
Pre-training layer 1, epoch 28, cost  0.24484132947
Pre-training layer 1, epoch 29, cost  0.241612548041
Pre-training layer 1, epoch 30, cost  0.238429718093
Pre-training layer 1, epoch 31, cost  0.235556374358
Pre-training layer 1, epoch 32, cost  0.232938143998
Pre-training layer 1, epoch 33, cost  0.230129477783
Pre-training layer 1, epoch 34, cost  0.227602542827
Pre-training layer 1, epoch 35, cost  0.225329624914
Pre-training layer 1, epoch 36, cost  0.222759690007
Pre-training layer 1, epoch 37, cost  0.221171660323
Pre-training layer 1, epoch 38, cost  0.21867189271
Pre-training layer 1, epoch 39, cost  0.216495967964
Pre-training layer 1, epoch 40, cost  0.214554703633
Pre-training layer 1, epoch 41, cost  0.212665492747
Pre-training layer 1, epoch 42, cost  0.210944004465
Pre-training layer 1, epoch 43, cost  0.209236659149
Pre-training layer 1, epoch 44, cost  0.207708265552
Pre-training layer 1, epoch 45, cost  0.206060255382
Pre-training layer 1, epoch 46, cost  0.204544393657
Pre-training layer 1, epoch 47, cost  0.203178392383
Pre-training layer 1, epoch 48, cost  0.201649221373
Pre-training layer 1, epoch 49, cost  0.200392572696
Pre-training layer 2, epoch 0, cost  4.80076814099
Pre-training layer 2, epoch 1, cost  1.39548163396
Pre-training layer 2, epoch 2, cost  1.06000104121
Pre-training layer 2, epoch 3, cost  0.898408522273
Pre-training layer 2, epoch 4, cost  0.803697726277
Pre-training layer 2, epoch 5, cost  0.723655301819
Pre-training layer 2, epoch 6, cost  0.688152894912
Pre-training layer 2, epoch 7, cost  0.641564385529
Pre-training layer 2, epoch 8, cost  0.618124823435
Pre-training layer 2, epoch 9, cost  0.599169532911
Pre-training layer 2, epoch 10, cost  0.573411667737
Pre-training layer 2, epoch 11, cost  0.559122033094
Pre-training layer 2, epoch 12, cost  0.53887721577
Pre-training layer 2, epoch 13, cost  0.531152822616
Pre-training layer 2, epoch 14, cost  0.52019244265
Pre-training layer 2, epoch 15, cost  0.50994778366
Pre-training layer 2, epoch 16, cost  0.50398651929
Pre-training layer 2, epoch 17, cost  0.494985152426
Pre-training layer 2, epoch 18, cost  0.48378223971
Pre-training layer 2, epoch 19, cost  0.480245163904
Pre-training layer 2, epoch 20, cost  0.47765034076
Pre-training layer 2, epoch 21, cost  0.467215613702
Pre-training layer 2, epoch 22, cost  0.462601685671
Pre-training layer 2, epoch 23, cost  0.459061248134
Pre-training layer 2, epoch 24, cost  0.456032087287
Pre-training layer 2, epoch 25, cost  0.452736885283
Pre-training layer 2, epoch 26, cost  0.450382555547
Pre-training layer 2, epoch 27, cost  0.446834326839
Pre-training layer 2, epoch 28, cost  0.444492154292
Pre-training layer 2, epoch 29, cost  0.441080731909
Pre-training layer 2, epoch 30, cost  0.436913509191
Pre-training layer 2, epoch 31, cost  0.435817609615
Pre-training layer 2, epoch 32, cost  0.43365053352
Pre-training layer 2, epoch 33, cost  0.430544914351
Pre-training layer 2, epoch 34, cost  0.429943969042
Pre-training layer 2, epoch 35, cost  0.426809891061
Pre-training layer 2, epoch 36, cost  0.425296925883
Pre-training layer 2, epoch 37, cost  0.423981288571
Pre-training layer 2, epoch 38, cost  0.421881453845
Pre-training layer 2, epoch 39, cost  0.420867452664
Pre-training layer 2, epoch 40, cost  0.419312719865
Pre-training layer 2, epoch 41, cost  0.418113477767
Pre-training layer 2, epoch 42, cost  0.416789868885
Pre-training layer 2, epoch 43, cost  0.415634840254
Pre-training layer 2, epoch 44, cost  0.415144542899
Pre-training layer 2, epoch 45, cost  0.414135297707
Pre-training layer 2, epoch 46, cost  0.412785205782
Pre-training layer 2, epoch 47, cost  0.41165291869
Pre-training layer 2, epoch 48, cost  0.410919228036
Pre-training layer 2, epoch 49, cost  0.410227795591
Pre-training layer 3, epoch 0, cost  3.60392058242
Pre-training layer 3, epoch 1, cost  0.697685549062
Pre-training layer 3, epoch 2, cost  0.444124682221
Pre-training layer 3, epoch 3, cost  0.314258241792
Pre-training layer 3, epoch 4, cost  0.239949012141
Pre-training layer 3, epoch 5, cost  0.20246811499
Pre-training layer 3, epoch 6, cost  0.168175922867
Pre-training layer 3, epoch 7, cost  0.144944040241
Pre-training layer 3, epoch 8, cost  0.130577677663
Pre-training layer 3, epoch 9, cost  0.117261619875
Pre-training layer 3, epoch 10, cost  0.107027681137
Pre-training layer 3, epoch 11, cost  0.0995182762915
Pre-training layer 3, epoch 12, cost  0.0925115102165
Pre-training layer 3, epoch 13, cost  0.0854325810073
Pre-training layer 3, epoch 14, cost  0.0807015937375
Pre-training layer 3, epoch 15, cost  0.0762989605575
Pre-training layer 3, epoch 16, cost  0.0722753786303
Pre-training layer 3, epoch 17, cost  0.0685094126929
Pre-training layer 3, epoch 18, cost  0.0654829985382
Pre-training layer 3, epoch 19, cost  0.0625995671897
Pre-training layer 3, epoch 20, cost  0.059943554502
Pre-training layer 3, epoch 21, cost  0.0575175981583
Pre-training layer 3, epoch 22, cost  0.0550891222569
Pre-training layer 3, epoch 23, cost  0.0525353594734
Pre-training layer 3, epoch 24, cost  0.0502375543263
Pre-training layer 3, epoch 25, cost  0.0487904536062
Pre-training layer 3, epoch 26, cost  0.0476994050716
Pre-training layer 3, epoch 27, cost  0.0459099930151
Pre-training layer 3, epoch 28, cost  0.0437721558355
Pre-training layer 3, epoch 29, cost  0.042938035591
Pre-training layer 3, epoch 30, cost  0.0412381472188
Pre-training layer 3, epoch 31, cost  0.040019252096
Pre-training layer 3, epoch 32, cost  0.0387781469268
Pre-training layer 3, epoch 33, cost  0.0376695035789
Pre-training layer 3, epoch 34, cost  0.036365255477
Pre-training layer 3, epoch 35, cost  0.0356394439175
Pre-training layer 3, epoch 36, cost  0.0342873162544
Pre-training layer 3, epoch 37, cost  0.0334672448899
Pre-training layer 3, epoch 38, cost  0.0326758898338
Pre-training layer 3, epoch 39, cost  0.0316291001095
Pre-training layer 3, epoch 40, cost  0.0307468391312
Pre-training layer 3, epoch 41, cost  0.0300398999214
Pre-training layer 3, epoch 42, cost  0.0293455032595
Pre-training layer 3, epoch 43, cost  0.028614566499
Pre-training layer 3, epoch 44, cost  0.0278727814851
Pre-training layer 3, epoch 45, cost  0.0271466944324
Pre-training layer 3, epoch 46, cost  0.0263922685241
Pre-training layer 3, epoch 47, cost  0.0255359393355
Pre-training layer 3, epoch 48, cost  0.0245076452012
Pre-training layer 3, epoch 49, cost  0.0240158625453
Pre-training layer 4, epoch 0, cost  4.21417292371
Pre-training layer 4, epoch 1, cost  1.16614577761
Pre-training layer 4, epoch 2, cost  0.962752856544
Pre-training layer 4, epoch 3, cost  0.928465784703
Pre-training layer 4, epoch 4, cost  0.911492052876
Pre-training layer 4, epoch 5, cost  0.899068096295
Pre-training layer 4, epoch 6, cost  0.890325519143
Pre-training layer 4, epoch 7, cost  0.883364934636
Pre-training layer 4, epoch 8, cost  0.877716789361
Pre-training layer 4, epoch 9, cost  0.873006863459
Pre-training layer 4, epoch 10, cost  0.868940450955
Pre-training layer 4, epoch 11, cost  0.865450694487
Pre-training layer 4, epoch 12, cost  0.862274136212
Pre-training layer 4, epoch 13, cost  0.859499511643
Pre-training layer 4, epoch 14, cost  0.857002320822
Pre-training layer 4, epoch 15, cost  0.854720016083
Pre-training layer 4, epoch 16, cost  0.85265435399
Pre-training layer 4, epoch 17, cost  0.850758169392
Pre-training layer 4, epoch 18, cost  0.849017668648
Pre-training layer 4, epoch 19, cost  0.847399498434
Pre-training layer 4, epoch 20, cost  0.845921574926
Pre-training layer 4, epoch 21, cost  0.844525190173
Pre-training layer 4, epoch 22, cost  0.843240193531
Pre-training layer 4, epoch 23, cost  0.842061654906
Pre-training layer 4, epoch 24, cost  0.840946980266
Pre-training layer 4, epoch 25, cost  0.839918589467
Pre-training layer 4, epoch 26, cost  0.838943469231
Pre-training layer 4, epoch 27, cost  0.838063799007
Pre-training layer 4, epoch 28, cost  0.837178929875
Pre-training layer 4, epoch 29, cost  0.836372665682
Pre-training layer 4, epoch 30, cost  0.835605581574
Pre-training layer 4, epoch 31, cost  0.834893781829
Pre-training layer 4, epoch 32, cost  0.83420107129
Pre-training layer 4, epoch 33, cost  0.833549175748
Pre-training layer 4, epoch 34, cost  0.832933120204
Pre-training layer 4, epoch 35, cost  0.832332967703
Pre-training layer 4, epoch 36, cost  0.831775356776
Pre-training layer 4, epoch 37, cost  0.831243130664
Pre-training layer 4, epoch 38, cost  0.830730742127
Pre-training layer 4, epoch 39, cost  0.830251277406
Pre-training layer 4, epoch 40, cost  0.829773691152
Pre-training layer 4, epoch 41, cost  0.829349769863
Pre-training layer 4, epoch 42, cost  0.828917276112
Pre-training layer 4, epoch 43, cost  0.82851582443
Pre-training layer 4, epoch 44, cost  0.828122116827
Pre-training layer 4, epoch 45, cost  0.827751189069
Pre-training layer 4, epoch 46, cost  0.827369421766
Pre-training layer 4, epoch 47, cost  0.82702330099
Pre-training layer 4, epoch 48, cost  0.826688114326
Pre-training layer 4, epoch 49, cost  0.826383100984
Pre-training layer 5, epoch 0, cost  5.4589394467
Pre-training layer 5, epoch 1, cost  3.46043174185
Pre-training layer 5, epoch 2, cost  3.44563934008
Pre-training layer 5, epoch 3, cost  3.43921372901
Pre-training layer 5, epoch 4, cost  3.43534657927
Pre-training layer 5, epoch 5, cost  3.43304865233
Pre-training layer 5, epoch 6, cost  3.43154230233
Pre-training layer 5, epoch 7, cost  3.43034394877
Pre-training layer 5, epoch 8, cost  3.42922651358
Pre-training layer 5, epoch 9, cost  3.42807125371
Pre-training layer 5, epoch 10, cost  3.42679454806
Pre-training layer 5, epoch 11, cost  3.42530423368
Pre-training layer 5, epoch 12, cost  3.42348250004
Pre-training layer 5, epoch 13, cost  3.42116251671
Pre-training layer 5, epoch 14, cost  3.4180882453
Pre-training layer 5, epoch 15, cost  3.4138651916
Pre-training layer 5, epoch 16, cost  3.40792697836
Pre-training layer 5, epoch 17, cost  3.39974697746
Pre-training layer 5, epoch 18, cost  3.38999330351
Pre-training layer 5, epoch 19, cost  3.38171708093
Pre-training layer 5, epoch 20, cost  3.37683848713
Pre-training layer 5, epoch 21, cost  3.37410240099
Pre-training layer 5, epoch 22, cost  3.37231939168
Pre-training layer 5, epoch 23, cost  3.37102065718
Pre-training layer 5, epoch 24, cost  3.37000517616
Pre-training layer 5, epoch 25, cost  3.36917263193
Pre-training layer 5, epoch 26, cost  3.3684650135
Pre-training layer 5, epoch 27, cost  3.36784596635
Pre-training layer 5, epoch 28, cost  3.36729446604
Pre-training layer 5, epoch 29, cost  3.36679449092
Pre-training layer 5, epoch 30, cost  3.36633584433
Pre-training layer 5, epoch 31, cost  3.36591207696
Pre-training layer 5, epoch 32, cost  3.36551697206
Pre-training layer 5, epoch 33, cost  3.36514620547
Pre-training layer 5, epoch 34, cost  3.36479667581
Pre-training layer 5, epoch 35, cost  3.36446615403
Pre-training layer 5, epoch 36, cost  3.36415220845
Pre-training layer 5, epoch 37, cost  3.36385265817
Pre-training layer 5, epoch 38, cost  3.36356687684
Pre-training layer 5, epoch 39, cost  3.3632930762
Pre-training layer 5, epoch 40, cost  3.36303096263
Pre-training layer 5, epoch 41, cost  3.36277890255
Pre-training layer 5, epoch 42, cost  3.36253651007
Pre-training layer 5, epoch 43, cost  3.36230332542
Pre-training layer 5, epoch 44, cost  3.36207829891
Pre-training layer 5, epoch 45, cost  3.36186101365
Pre-training layer 5, epoch 46, cost  3.36165116813
Pre-training layer 5, epoch 47, cost  3.36144858096
Pre-training layer 5, epoch 48, cost  3.36125246027
Pre-training layer 5, epoch 49, cost  3.36106238965
The pretraining code for file multi_layer_km.pyc ran for 25.78m
Initial NMI for deep clustering: 0.51
ARI for deep clustering: 0.38
... getting the finetuning functions
ACC for deep clustering: 0.54
... finetunning the model
Fine-tuning epoch 1 ++++
Total cost: 4.56632, Reconstruction: 4.36214, Clustering: 0.20418,
Fine-tuning epoch 2 ++++
Total cost: 4.46748, Reconstruction: 4.36744, Clustering: 0.10004,
Fine-tuning epoch 3 ++++
Total cost: 4.43859, Reconstruction: 4.36744, Clustering: 0.07114,
Fine-tuning epoch 4 ++++
Total cost: 4.43123, Reconstruction: 4.36744, Clustering: 0.06379,
Fine-tuning epoch 5 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 6 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 7 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 8 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 9 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 10 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Number of predicted cluster mismatch with ground truth.
Fine-tuning epoch 11 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 12 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 13 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 14 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 15 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Number of predicted cluster mismatch with ground truth.
Fine-tuning epoch 16 ++++
Total cost: nan, Reconstruction: nan, Clustering: nan,
Fine-tuning epoch 17 ++++
